,Tn,MT,chunk,display_trial_feedback,feedback_dur,feedback_type,hand,is_error,item_dur,iti_dur,number_correct,phase,phase_type,points,recall_dir,response,response_time,run_number,seq_length,seq_str,trial_dur,P1,P2,P3,P4,P5,P6,IPI_0,IPI_1,IPI_2,IPI_3,IPI_4,IPI_5
81,17,3.4637406000401825,3,True,0.5,acc,right,True,2,1,2,ret,1,2,1,"['2', '2', '2', '4', '2', '1']","[87.75372579996474, 88.02553520002402, 88.51354139996693, 90.4254805999808, 90.9699127000058, 91.21746640000492]",3,6,# # # # # #,None,87.75372579996474,88.02553520002402,88.51354139996693,90.4254805999808,90.9699127000058,91.21746640000492,0.14013750001322478,0.2718094000592828,0.48800619994290173,1.911939200013876,0.5444321000250056,0.24755369999911636
82,18,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],3,6,3 2 1 1 3 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
83,19,3.0160266000311817,3,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['2', '3', '1', '1', '2', '3']","[97.9214855999453, 98.20935010001995, 98.53737979999278, 100.45755469996948, 100.70545459992718, 100.93751219997648]",3,6,# # # # # #,None,97.9214855999453,98.20935010001995,98.53737979999278,100.45755469996948,100.70545459992718,100.93751219997648,0.20401919994037598,0.28786450007464737,0.3280296999728307,1.9201748999767005,0.24789989995770156,0.23205760004930198
84,20,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],3,6,1 4 1 4 2 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
85,21,2.168319599935785,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['1', '4', '1', '4', '2', '1']","[109.5854171999963, 110.08944070001598, 110.3933894999791, 110.68140569992829, 111.63354049995542, 111.75373679993208]",3,6,# # # # # #,None,109.5854171999963,110.08944070001598,110.3933894999791,110.68140569992829,111.63354049995542,111.75373679993208,2.1479050000198185,0.5040235000196844,0.3039487999631092,0.28801619994919747,0.9521348000271246,0.12019629997666925
86,22,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],3,6,1 3 2 1 1 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
87,23,1.3928469000384212,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['1', '3', '2', '1', '1', '3']","[120.44940339995082, 120.68133829999715, 120.9614318999229, 121.21753619995434, 121.56134659994859, 121.84225029998925]",3,6,# # # # # #,None,120.44940339995082,120.68133829999715,120.9614318999229,121.21753619995434,121.56134659994859,121.84225029998925,2.1956666000187397,0.23193490004632622,0.280093599925749,0.25610430003143847,0.3438103999942541,0.28090370004065335
88,0,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],4,6,4 4 1 3 2 2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
89,1,1.7039727999363097,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '4', '1', '3', '2', '2']","[6.999219799996354, 7.255174099933356, 7.808190000010654, 8.13523949997034, 8.535151599906385, 8.703192599932663]",4,6,# # # # # #,None,6.999219799996354,7.255174099933356,7.808190000010654,8.13523949997034,8.535151599906385,8.703192599932663,NaN,0.25595429993700236,0.5530159000772983,0.3270494999596849,0.3999120999360457,0.1680410000262782
90,2,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],4,6,3 2 1 3 4 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
91,3,4.6401506999973225,2,True,0.5,acc,right,True,2,1,3,ret,1,3,0,"['3', '4', '4', '1', '3', '1']","[17.911168099963106, 18.199220999958925, 20.031217399984598, 20.19220269995276, 22.43139549996704, 22.551318799960427]",4,6,# # # # # #,None,17.911168099963106,18.199220999958925,20.031217399984598,20.19220269995276,22.43139549996704,22.551318799960427,2.707975500030443,0.28805289999581873,1.8319964000256732,0.1609852999681607,2.23919280001428,0.11992329999338835
92,4,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],4,6,2 3 2 3 1 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
93,5,9.2772968999343,3,True,0.5,acc,right,True,2,1,1,ret,1,1,0,"['3', '1', '2', '3', '2', '1']","[26.097907199990004, 32.335221999906935, 33.27212799992412, 34.775200499920174, 35.063196099945344, 35.375204099924304]",4,6,# # # # # #,None,26.097907199990004,32.335221999906935,33.27212799992412,34.775200499920174,35.063196099945344,35.375204099924304,-2.9534115999704227,6.2373147999169305,0.9369060000171885,1.5030724999960512,0.28799560002516955,0.31200799997895956
94,6,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],4,6,4 4 4 2 2 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
95,7,1.968011899967678,3,True,0.5,acc,right,True,2,1,4,ret,1,4,1,"['4', '4', '4', '4', '2', '2']","[42.031187499989755, 42.25516219995916, 42.48720539989881, 43.14320689998567, 43.75133349990938, 43.99919939995743]",4,6,# # # # # #,None,42.031187499989755,42.25516219995916,42.48720539989881,43.14320689998567,43.75133349990938,43.99919939995743,0.15598340006545186,0.22397469996940345,0.23204319993965328,0.6560015000868589,0.6081265999237075,0.24786590004805475
96,8,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],4,6,3 1 4 3 4 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
97,9,2.6640539000509307,2,True,0.5,acc,right,True,2,1,4,ret,1,4,1,"['3', '1', '2', '3', '3', '1']","[53.23917909990996, 53.43175019999035, 54.407111599924974, 54.52755030000117, 55.7751821000129, 55.90323299996089]",4,6,# # # # # #,None,53.23917909990996,53.43175019999035,54.407111599924974,54.52755030000117,55.7751821000129,55.90323299996089,2.739979699952528,0.1925711000803858,0.9753613999346271,0.12043870007619262,1.2476318000117317,0.12805089994799346
98,10,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],4,6,3 1 4 2 4 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
99,11,1.703877600026317,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['3', '1', '4', '2', '4', '3']","[62.615203699911945, 62.91916179994587, 63.191163199953735, 63.52721329999622, 64.02314649999607, 64.31908129993826]",4,6,# # # # # #,None,62.615203699911945,62.91916179994587,63.191163199953735,63.52721329999622,64.02314649999607,64.31908129993826,0.21197069995105267,0.303958100033924,0.2720014000078663,0.3360501000424847,0.49593319999985397,0.29593479994218796
100,12,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],4,6,2 1 4 1 4 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
101,13,4.728024100069888,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['4', '4', '1', '4', '3', '1']","[72.48719389992766, 72.7685847999528, 73.74313439999241, 75.63912449998315, 77.02315789996646, 77.21521799999755]",4,6,# # # # # #,None,72.48719389992766,72.7685847999528,73.74313439999241,75.63912449998315,77.02315789996646,77.21521799999755,1.6681125999893993,0.2813909000251442,0.9745496000396088,1.8959900999907404,1.3840333999833092,0.1920601000310853
102,14,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],4,6,4 4 4 2 2 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
103,15,1.2309147000778466,3,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['3', '2', '2', '4', '4', '4']","[83.96815659990534, 84.2871186999837, 84.48720549989957, 84.7590768999653, 84.98319689999335, 85.19907129998319]",4,6,# # # # # #,None,83.96815659990534,84.2871186999837,84.48720549989957,84.7590768999653,84.98319689999335,85.19907129998319,0.2529385999077931,0.3189621000783518,0.20008679991587996,0.2718714000657201,0.22412000002805144,0.21587439998984337
104,16,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],4,6,4 2 3 2 4 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
105,17,2.3678596999961883,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '2', '3', '2', '4', '3']","[95.03127109992784, 95.33529959991574, 95.79119899997022, 96.03121809998993, 97.04715729993768, 97.39913079992402]",4,6,# # # # # #,None,95.03127109992784,95.33529959991574,95.79119899997022,96.03121809998993,97.04715729993768,97.39913079992402,3.3321997999446467,0.3040284999879077,0.45589940005447716,0.24001910001970828,1.015939199947752,0.3519734999863431
106,18,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],4,6,4 4 2 3 3 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
107,19,3.094956299988553,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['4', '3', '2', '2', '4', '2']","[105.51205989997834, 105.79117400001269, 106.17506839998532, 106.76715239998884, 108.39117169997189, 108.60701619996689]",4,6,# # # # # #,None,105.51205989997834,105.79117400001269,106.17506839998532,106.76715239998884,108.39117169997189,108.60701619996689,1.6129291000543162,0.27911410003434867,0.3838943999726325,0.5920840000035241,1.624019299983047,0.21584449999500066
108,20,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],4,6,3 3 3 1 1 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
109,21,1.4080929999472571,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['3', '3', '3', '1', '1', '2']","[114.53494799998589, 114.79112159996293, 115.0392691999441, 115.38311759999488, 115.6550543999765, 115.94304099993315]",4,6,# # # # # #,None,114.53494799998589,114.79112159996293,115.0392691999441,115.38311759999488,115.6550543999765,115.94304099993315,-0.572068199981004,0.25617359997704625,0.24814759998116642,0.3438484000507742,0.27193679998163134,0.2879865999566391
110,22,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],4,6,1 4 3 2 2 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
111,23,1.849687400041148,3,True,0.5,acc,right,True,2,1,3,ret,1,3,0,"['1', '2', '2', '4', '1', '3']","[122.11907479993533, 122.44716969993897, 122.73521720001008, 123.34309729991946, 123.64708349993452, 123.96876219997648]",4,6,# # # # # #,None,122.11907479993533,122.44716969993897,122.73521720001008,123.34309729991946,123.64708349993452,123.96876219997648,-0.3239661999978125,0.3280949000036344,0.2880475000711158,0.6078800999093801,0.3039862000150606,0.3216787000419572
112,0,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],5,6,4 3 1 1 1 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
113,1,1.7681259999517351,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '3', '1', '1', '1', '1']","[4.52182750008069, 5.329688600031659, 5.633650400093757, 5.8656367000658065, 6.081577999982983, 6.289953500032425]",5,6,# # # # # #,None,4.52182750008069,5.329688600031659,5.633650400093757,5.8656367000658065,6.081577999982983,6.289953500032425,NaN,0.8078610999509692,0.3039618000620976,0.2319862999720499,0.21594129991717637,0.20837550004944205
114,2,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],5,6,2 4 2 3 2 4,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
115,3,4.1922475000610575,3,True,0.5,acc,right,True,2,1,2,ret,1,2,1,"['4', '2', '2', '2', '3', '4']","[13.081692000036128, 13.521689200075343, 15.145704000024125, 16.33951329998672, 16.817687000031583, 17.273939500097185]",5,6,# # # # # #,None,13.081692000036128,13.521689200075343,15.145704000024125,16.33951329998672,16.817687000031583,17.273939500097185,0.29173850000370294,0.4399972000392154,1.6240147999487817,1.193809299962595,0.4781737000448629,0.45625250006560236
116,4,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],5,6,4 3 3 2 2 2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
117,5,2.041330999927596,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '3', '3', '2', '2', '2']","[26.033688600058667, 26.329657300026156, 27.32163370004855, 27.609671300044283, 27.881612800061703, 28.075019599986263]",5,6,# # # # # #,None,26.033688600058667,26.329657300026156,27.32163370004855,27.609671300044283,27.881612800061703,28.075019599986263,2.259749099961482,0.29596869996748865,0.991976400022395,0.2880375999957323,0.27194150001741946,0.1934067999245599
118,6,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],5,6,2 3 1 3 2 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
119,7,2.415931500028819,2,True,0.5,acc,right,True,2,1,3,ret,1,3,1,"['1', '2', '2', '3', '2', '3']","[38.641672900062986, 38.86567070009187, 39.627181100076996, 39.85764860000927, 40.87374579999596, 41.057604400091805]",5,6,# # # # # #,None,38.641672900062986,38.86567070009187,39.627181100076996,39.85764860000927,40.87374579999596,41.057604400091805,4.066653300076723,0.22399780002888292,0.7615103999851272,0.23046749993227422,1.0160971999866888,0.18385860009584576
120,8,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],5,6,3 2 3 1 3 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
121,9,8.33123229991179,2,True,0.5,acc,right,True,2,1,1,ret,1,1,0,"['3', '3', '2', '1', '3', '4']","[46.61446270009037, 51.897735100006685, 53.01762520009652, 53.39366320008412, 54.697646900080144, 54.94569500000216]",5,6,# # # # # #,None,46.61446270009037,51.897735100006685,53.01762520009652,53.39366320008412,54.697646900080144,54.94569500000216,-0.9431417000014335,5.283272399916314,1.1198901000898331,0.37603799998760223,1.3039836999960244,0.24804809992201626
122,10,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],5,6,1 3 1 4 1 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
123,11,1.1038925999309868,3,True,0.5,acc,right,True,2,1,2,ret,1,2,0,"['1', '3', '1', '4', '1', '1']","[61.217722900095396, 61.44968930003233, 61.64179210003931, 61.913624500040896, 62.121606200002134, 62.32161550002638]",5,6,# # # # # #,None,61.217722900095396,61.44968930003233,61.64179210003931,61.913624500040896,62.121606200002134,62.32161550002638,-0.22797209990676492,0.2319663999369368,0.1921028000069782,0.2718324000015855,0.2079816999612376,0.20000930002424866
124,12,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],5,6,3 3 4 4 1 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
125,13,2.8639762999955565,3,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['1', '1', '4', '3', '4', '3']","[68.72165740001947, 68.98569540004246, 69.27361340005882, 70.31485450000037, 70.81762880005408, 71.58563370001502]",5,6,# # # # # #,None,68.72165740001947,68.98569540004246,69.27361340005882,70.31485450000037,70.81762880005408,71.58563370001502,-0.09995810000691563,0.2640380000229925,0.2879180000163615,1.0412410999415442,0.5027743000537157,0.7680048999609426
126,14,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],5,6,1 4 1 2 4 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
127,15,2.3920101999538006,2,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['4', '4', '2', '1', '4', '1']","[79.89760030002799, 80.12966420000885, 80.834386200062, 81.07365839998238, 82.22568500007037, 82.28961049998179]",5,6,# # # # # #,None,79.89760030002799,80.12966420000885,80.834386200062,81.07365839998238,82.22568500007037,82.28961049998179,1.8119666000129655,0.23206389998085797,0.7047220000531524,0.23927219992037863,1.1520266000879928,0.06392549991142005
128,16,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],5,6,1 2 2 1 4 2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
129,17,2.5120026000076905,2,True,0.5,acc,right,True,2,1,1,ret,1,1,1,"['2', '1', '1', '2', '4', '1']","[91.60159470001236, 91.83368809998501, 92.59362280007917, 92.82622020004783, 93.9616617000429, 94.11359730002005]",5,6,# # # # # #,None,91.60159470001236,91.83368809998501,92.59362280007917,92.82622020004783,93.9616617000429,94.11359730002005,2.8119842000305653,0.23209339997265488,0.7599347000941634,0.23259739996865392,1.1354414999950677,0.15193559997715056
130,18,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],5,6,2 2 1 3 1 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
131,19,1.2960889000678435,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['2', '2', '1', '3', '1', '3']","[100.3616720000282, 100.6424727999838, 100.9376475000754, 101.21755579998717, 101.41753790003713, 101.65776090009604]",5,6,# # # # # #,None,100.3616720000282,100.6424727999838,100.9376475000754,101.21755579998717,101.41753790003713,101.65776090009604,-0.25192529999185354,0.2808007999556139,0.29517470009159297,0.27990829991176724,0.19998210004996508,0.2402230000589043
132,20,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],5,6,3 4 2 3 1 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
133,21,3.1281065000221133,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['4', '1', '3', '2', '3', '1']","[109.70544210006483, 109.92957140004728, 110.96161210001446, 111.19359350006562, 112.71358550002333, 112.83354860008694]",5,6,# # # # # #,None,109.70544210006483,109.92957140004728,110.96161210001446,111.19359350006562,112.71358550002333,112.83354860008694,1.5476811999687925,0.2241292999824509,1.0320406999671832,0.2319814000511542,1.5199919999577105,0.11996310006361455
134,22,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],5,6,2 3 3 3 4 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
135,23,2.775618299958296,3,True,0.5,acc,right,True,2,1,3,ret,1,3,0,"['2', '4', '3', '2', '1', '1']","[121.19397580006626, 121.6016184000764, 122.52961530000903, 123.49750310007948, 123.77757770009339, 123.96959410002455]",5,6,# # # # # #,None,121.19397580006626,121.6016184000764,122.52961530000903,123.49750310007948,123.77757770009339,123.96959410002455,1.8604271999793127,0.4076426000101492,0.9279968999326229,0.9678878000704572,0.2800746000139043,0.1920163999311626
136,0,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],6,6,2 3 1 1 2 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
137,1,1.07200400007423,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['2', '3', '1', '1', '2', '3']","[6.858930799993686, 7.0588472000090405, 7.314870800008066, 7.53085410001222, 7.778773400001228, 7.9309348000679165]",6,6,# # # # # #,None,6.858930799993686,7.0588472000090405,7.314870800008066,7.53085410001222,7.778773400001228,7.9309348000679165,NaN,0.19991640001535416,0.25602359999902546,0.21598330000415444,0.2479192999890074,0.15216140006668866
138,2,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],6,6,2 3 3 4 2 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
139,3,2.3840177999809384,3,True,0.5,acc,right,True,2,1,5,ret,1,5,1,"['2', '2', '3', '4', '2', '2']","[14.922848700080067, 15.114693900104612, 15.362776100053452, 16.891754800104536, 17.122945700073615, 17.306866500061005]",6,6,# # # # # #,None,14.922848700080067,15.114693900104612,15.362776100053452,16.891754800104536,17.122945700073615,17.306866500061005,0.4919139000121504,0.1918452000245452,0.24808219994883984,1.5289787000510842,0.2311908999690786,0.18392079998739064
140,4,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],6,6,3 1 2 4 4 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
141,5,2.695361800026149,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['4', '4', '4', '2', '3', '2']","[25.435502400039695, 25.65091890003532, 26.530836699996144, 26.810952400090173, 27.96281550009735, 28.130864200065844]",6,6,# # # # # #,None,25.435502400039695,25.65091890003532,26.530836699996144,26.810952400090173,27.96281550009735,28.130864200065844,1.6286358999786898,0.2154164999956265,0.8799177999608219,0.2801157000940293,1.1518631000071764,0.16804869996849447
142,6,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],6,6,3 3 1 3 2 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
143,7,2.352535400073976,3,True,0.5,acc,right,True,2,1,4,ret,1,4,1,"['3', '1', '1', '3', '3', '2']","[34.88284440001007, 35.50684050004929, 35.746855100034736, 36.89885260001756, 37.066849400056526, 37.23537980008405]",6,6,# # # # # #,None,34.88284440001007,35.50684050004929,35.746855100034736,36.89885260001756,37.066849400056526,37.23537980008405,0.25198019994422793,0.6239961000392213,0.24001459998544306,1.1519974999828264,0.16799680003896356,0.16853040002752095
144,8,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],6,6,1 2 2 2 4 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
145,9,1.6079356999835,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['1', '2', '2', '2', '4', '1']","[46.13087760005146, 46.39480980008375, 46.666846700012684, 46.994970400002785, 47.52280230005272, 47.73881330003496]",6,6,# # # # # #,None,46.13087760005146,46.39480980008375,46.666846700012684,46.994970400002785,47.52280230005272,47.73881330003496,2.3954977999674156,0.26393220003228635,0.27203689992893487,0.32812369999010116,0.5278319000499323,0.21601099998224527
146,10,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],6,6,3 1 4 4 2 4,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
147,11,1.6737653999589384,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['3', '1', '4', '4', '2', '4']","[56.10683400009293, 56.33878310001455, 56.62681640009396, 57.35482000000775, 57.59480810002424, 57.78059940005187]",6,6,# # # # # #,None,56.10683400009293,56.33878310001455,56.62681640009396,57.35482000000775,57.59480810002424,57.78059940005187,1.8680207000579685,0.23194909992162138,0.2880333000794053,0.7280035999137908,0.23998810001648962,0.18579130002763122
148,12,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],6,6,3 4 1 3 4 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
149,13,4.103967200033367,3,True,0.5,acc,right,True,2,1,3,ret,1,3,0,"['2', '4', '2', '3', '4', '1']","[64.4188192000147, 64.7308897000039, 65.81086170009803, 67.57077750004828, 67.90679850010201, 68.52278640004806]",6,6,# # # # # #,None,64.4188192000147,64.7308897000039,65.81086170009803,67.57077750004828,67.90679850010201,68.52278640004806,0.13821979996282607,0.3120704999892041,1.0799720000941306,1.7599157999502495,0.3360210000537336,0.6159878999460489
150,14,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],6,6,1 2 1 3 1 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
151,15,1.887885899981484,3,True,0.5,acc,right,True,2,1,3,ret,1,3,0,"['1', '1', '3', '3', '1', '3']","[74.73893840005621, 74.95484470005613, 75.24289039999712, 76.03481320000719, 76.35491460002959, 76.6268243000377]",6,6,# # # # # #,None,74.73893840005621,74.95484470005613,75.24289039999712,76.03481320000719,76.35491460002959,76.6268243000377,-0.28384799999184906,0.21590629999991506,0.2880456999409944,0.7919228000100702,0.32010140002239496,0.2719097000081092
152,16,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],6,6,2 1 4 3 3 2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
153,17,3.7680962000740688,2,True,0.5,acc,right,True,2,1,5,ret,1,5,1,"['4', '1', '4', '3', '3', '2']","[85.48270849999972, 85.73077020002529, 87.2987896000268, 88.12278890004382, 88.778807100025, 89.25080470007379]",6,6,# # # # # #,None,85.48270849999972,85.73077020002529,87.2987896000268,88.12278890004382,88.778807100025,89.25080470007379,2.35588419996202,0.24806170002557337,1.5680194000015035,0.8239993000170216,0.6560181999811903,0.47199760004878044
154,18,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],6,6,1 4 4 1 2 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
155,19,3.4880340999225155,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['3', '2', '4', '1', '4', '1']","[97.32286030007526, 97.53903000010177, 98.11484920000657, 98.4187809000723, 100.48275439999998, 100.81089439999778]",6,6,# # # # # #,None,97.32286030007526,97.53903000010177,98.11484920000657,98.4187809000723,100.48275439999998,100.81089439999778,1.5720556000014767,0.21616970002651215,0.5758191999047995,0.303931700065732,2.0639734999276698,0.3281399999978021
156,20,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],6,6,2 1 2 3 4 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
157,21,2.4159014999168,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['4', '4', '3', '2', '2', '1']","[108.92280390008818, 109.13859500002582, 109.96280910004862, 110.21156409999821, 111.11485850007739, 111.33870540000498]",6,6,# # # # # #,None,108.92280390008818,109.13859500002582,109.96280910004862,110.21156409999821,111.11485850007739,111.33870540000498,1.6119095000904053,0.21579109993763268,0.8242141000228003,0.24875499994959682,0.9032944000791758,0.22384689992759377
158,22,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],6,6,3 1 3 4 2 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
159,23,2.008010399993509,3,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['3', '2', '4', '3', '3', '1']","[117.74664660007693, 118.00280120002571, 118.29871540004387, 119.20282140001655, 119.48263590002898, 119.75465700007044]",6,6,# # # # # #,None,117.74664660007693,118.00280120002571,118.29871540004387,119.20282140001655,119.48263590002898,119.75465700007044,-0.09205879992805421,0.2561545999487862,0.29591420001816005,0.9041059999726713,0.279814500012435,0.2720211000414565
160,0,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],7,6,2 4 4 2 1 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
161,1,3.3198649999685585,2,True,0.5,acc,right,True,2,1,3,ret,1,3,1,"['4', '2', '2', '2', '1', '3']","[6.974894700106233, 7.238856200012378, 8.15084180003032, 9.087649599998258, 10.062890900066122, 10.294759700074792]",7,6,# # # # # #,None,6.974894700106233,7.238856200012378,8.15084180003032,9.087649599998258,10.062890900066122,10.294759700074792,NaN,0.26396149990614504,0.9119856000179425,0.9368077999679372,0.9752413000678644,0.2318688000086695
162,2,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],7,6,2 4 3 1 4 4,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
